source_name,mapping_strategy,evidence_filter,term_scope,comparison_scope,candidate_GO_terms,comparison_genes,label_columns,exact_matches,agreement_at_least_99_percent,agreement_at_least_95_percent,median_best_agreement,mean_best_agreement,minimum_mismatch_genes,mean_mismatch_genes
GOA human GAF v159 direct BP annotations,all_names_union,experimental_only,all_bp,all_4268_resolved_genes,5037,4268,121,0,0,0,0.8078725398313027,0.7541612770802513,320,1049.2396694214876
GOA human GAF v159 direct BP annotations,all_names_union,experimental_only,msigdb_v52_c5bp_terms,all_4268_resolved_genes,2266,4268,121,0,0,0,0.8078725398313027,0.7538495201654442,320,1050.5702479338843
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS,msigdb_v52_c5bp_terms,all_4268_resolved_genes,2535,4268,121,0,0,0,0.8078725398313027,0.7542019410256608,320,1049.0661157024792
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,all_4268_resolved_genes,2550,4268,121,0,0,0,0.8078725398313027,0.754176768107074,320,1049.1735537190082
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,all_4268_resolved_genes,2592,4268,121,0,0,0,0.8078725398313027,0.754079949189432,320,1049.5867768595042
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_only,all_bp,all_4268_resolved_genes,4990,4268,121,0,0,0,0.8078725398313027,0.7539637664882617,321,1050.0826446280992
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_only,msigdb_v52_c5bp_terms,all_4268_resolved_genes,2255,4268,121,0,0,0,0.8078725398313027,0.7536307094115734,321,1051.504132231405
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS,all_bp,all_4268_resolved_genes,5545,4268,121,0,0,0,0.8078725398313027,0.7545349981023493,300,1047.6446280991736
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS,msigdb_v52_c5bp_terms,all_4268_resolved_genes,2521,4268,121,0,0,0,0.8078725398313027,0.7540470307574337,321,1049.7272727272727
GOA human GAF v159 direct BP annotations,all_names_union,experimental_only,all_bp,mapping_covered_genes_only,5037,4267,121,0,0,0,0.8078275134755097,0.7541036631306568,320,1049.2396694214876
GOA human GAF v159 direct BP annotations,all_names_union,experimental_only,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2266,4267,121,0,0,0,0.8078275134755097,0.7537918331535307,320,1050.5702479338843
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2535,4267,121,0,0,0,0.8078275134755097,0.754144336605934,320,1049.0661157024792
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2550,4267,121,0,0,0,0.8078275134755097,0.7541191577879053,320,1049.1735537190082
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2592,4267,121,0,0,0,0.8078275134755097,0.7540223161801022,320,1049.5867768595042
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_only,all_bp,mapping_covered_genes_only,4990,4183,121,0,0,0,0.8075543868037294,0.7547629820031098,302,1025.8264462809918
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_only,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2255,4183,121,0,0,0,0.8075543868037294,0.754423157091968,302,1027.2479338842975
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS,all_bp,mapping_covered_genes_only,5545,4183,121,0,0,0,0.8075543868037294,0.7553458212402424,276,1023.3884297520661
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2521,4183,121,0,0,0,0.8075543868037294,0.7548479382308952,297,1025.4710743801652
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,all_except_IEA_ND_NAS,greene_table6,mapping_covered_genes_only,530,4251,121,0,0,0,0.7849917666431427,0.7297009357059399,317,1149.0413223140497
GOA human GAF v159 direct BP annotations,fallback_synonym_union,all_except_IEA_ND_NAS,greene_table6,mapping_covered_genes_only,530,4253,121,0,0,0,0.7848577474723725,0.7296045766430308,317,1149.9917355371902
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,all_non_NOT,greene_table9,mapping_covered_genes_only,2659,4251,121,0,0,0,0.784756527875794,0.7256649383421694,327,1166.198347107438
GOA human GAF v159 direct BP annotations,fallback_synonym_union,all_non_NOT,greene_table9,mapping_covered_genes_only,2660,4253,121,0,0,0,0.7846226193275335,0.7255704772324058,327,1167.1487603305786
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,all_except_IEA_ND_NAS,greene_table9,mapping_covered_genes_only,1989,4251,121,0,0,0,0.7845212891084451,0.7249942162369185,326,1169.0495867768595
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,all_except_IEA_ND_NAS,ohmnet_label_terms,mapping_covered_genes_only,316,4251,121,0,0,0,0.7845212891084451,0.7247259273948181,327,1170.190082644628
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS,greene_table6,mapping_covered_genes_only,454,4251,121,0,0,0,0.7845212891084451,0.7288552426167105,317,1152.6363636363637
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS_IC,greene_table6,mapping_covered_genes_only,456,4251,121,0,0,0,0.7845212891084451,0.72886885147102,316,1152.5785123966941
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS_NAS_IC,greene_table6,mapping_covered_genes_only,463,4251,121,0,0,0,0.7845212891084451,0.7288707955930641,316,1152.5702479338843
GOA human GAF v159 direct BP annotations,fallback_synonym_union,all_except_IEA_ND_NAS,greene_table9,mapping_covered_genes_only,1990,4253,121,0,0,0,0.7843874911826946,0.7249000705384434,326,1170
GOA human GAF v159 direct BP annotations,fallback_synonym_union,all_except_IEA_ND_NAS,ohmnet_label_terms,mapping_covered_genes_only,316,4253,121,0,0,0,0.7843874911826946,0.7246319078608585,327,1171.1404958677685
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS,greene_table6,mapping_covered_genes_only,454,4253,121,0,0,0,0.7843874911826946,0.7287592812462957,317,1153.5867768595042
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS_IC,greene_table6,mapping_covered_genes_only,456,4253,121,0,0,0,0.7843874911826946,0.7287728837009558,316,1153.5289256198348
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS_NAS_IC,greene_table6,mapping_covered_genes_only,463,4253,121,0,0,0,0.7843874911826946,0.7287748269087645,316,1153.5206611570247
GOA human GAF v159 direct BP annotations,primary_symbol_unique,all_except_IEA_ND_NAS,greene_table9,mapping_covered_genes_only,1982,4183,121,0,0,0,0.7843652880707626,0.7249275402406039,313,1150.6280991735537
GOA human GAF v159 direct BP annotations,primary_symbol_unique,all_except_IEA_ND_NAS,ohmnet_label_terms,mapping_covered_genes_only,316,4183,121,0,0,0,0.7843652880707626,0.7246687201047926,314,1151.7107438016528
GOA human GAF v159 direct BP annotations,primary_symbol_unique,all_non_NOT,greene_table9,mapping_covered_genes_only,2646,4183,121,0,0,0,0.7843652880707626,0.7255795298957014,314,1147.900826446281
GOA human GAF v159 direct BP annotations,primary_symbol_unique,all_non_NOT,ohmnet_label_terms,mapping_covered_genes_only,343,4183,121,0,0,0,0.7843652880707626,0.725206117638691,314,1149.4628099173553
GOA human GAF v159 direct BP annotations,primary_symbol_unique,exclude_IEA,greene_table9,mapping_covered_genes_only,2002,4183,121,0,0,0,0.7843652880707626,0.724931491693059,313,1150.611570247934
GOA human GAF v159 direct BP annotations,primary_symbol_unique,exclude_IEA,ohmnet_label_terms,mapping_covered_genes_only,320,4183,121,0,0,0,0.7843652880707626,0.7246331570326963,314,1151.8595041322315
GOA human GAF v159 direct BP annotations,primary_symbol_unique,exclude_IEA_ND,greene_table9,mapping_covered_genes_only,2002,4183,121,0,0,0,0.7843652880707626,0.724931491693059,313,1150.611570247934
GOA human GAF v159 direct BP annotations,primary_symbol_unique,exclude_IEA_ND,ohmnet_label_terms,mapping_covered_genes_only,320,4183,121,0,0,0,0.7843652880707626,0.7246331570326963,314,1151.8595041322315
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,exclude_IEA,greene_table9,mapping_covered_genes_only,2009,4251,121,0,0,0,0.7842860503410962,0.725007825091228,326,1168.9917355371902
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,exclude_IEA,ohmnet_label_terms,mapping_covered_genes_only,320,4251,121,0,0,0,0.7842860503410962,0.7247220391507297,327,1170.206611570248
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,exclude_IEA_ND,greene_table9,mapping_covered_genes_only,2009,4251,121,0,0,0,0.7842860503410962,0.725007825091228,326,1168.9917355371902
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,exclude_IEA_ND,ohmnet_label_terms,mapping_covered_genes_only,320,4251,121,0,0,0,0.7842860503410962,0.7247220391507297,327,1170.206611570248
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS,greene_table9,mapping_covered_genes_only,1280,4251,121,0,0,0,0.7842860503410962,0.7242379527617225,325,1172.2644628099174
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS,ohmnet_label_terms,mapping_covered_genes_only,267,4251,121,0,0,0,0.7842860503410962,0.7240940877304514,327,1172.8760330578511
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS_IC,greene_table9,mapping_covered_genes_only,1300,4251,121,0,0,0,0.7842860503410962,0.7242826675687393,325,1172.0743801652893
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS_IC,ohmnet_label_terms,mapping_covered_genes_only,270,4251,121,0,0,0,0.7842860503410962,0.7241329701713355,327,1172.7107438016528
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS_NAS_IC,greene_table9,mapping_covered_genes_only,1337,4251,121,0,0,0,0.7842860503410962,0.7243098852773582,325,1171.9586776859503
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS_NAS_IC,ohmnet_label_terms,mapping_covered_genes_only,276,4251,121,0,0,0,0.7842860503410962,0.7241388025374681,327,1172.685950413223
GOA human GAF v159 direct BP annotations,fallback_synonym_union,exclude_IEA,greene_table6,mapping_covered_genes_only,534,4253,121,0,0,0,0.7841523630378556,0.7295968038117965,317,1150.0247933884298
GOA human GAF v159 direct BP annotations,fallback_synonym_union,exclude_IEA,greene_table9,mapping_covered_genes_only,2010,4253,121,0,0,0,0.7841523630378556,0.7249136729931036,326,1169.9421487603306
GOA human GAF v159 direct BP annotations,fallback_synonym_union,exclude_IEA,ohmnet_label_terms,mapping_covered_genes_only,320,4253,121,0,0,0,0.7841523630378556,0.7246280214452414,327,1171.1570247933885
GOA human GAF v159 direct BP annotations,fallback_synonym_union,exclude_IEA_ND,greene_table6,mapping_covered_genes_only,534,4253,121,0,0,0,0.7841523630378556,0.7295968038117965,317,1150.0247933884298
GOA human GAF v159 direct BP annotations,fallback_synonym_union,exclude_IEA_ND,greene_table9,mapping_covered_genes_only,2010,4253,121,0,0,0,0.7841523630378556,0.7249136729931036,326,1169.9421487603306
GOA human GAF v159 direct BP annotations,fallback_synonym_union,exclude_IEA_ND,ohmnet_label_terms,mapping_covered_genes_only,320,4253,121,0,0,0,0.7841523630378556,0.7246280214452414,327,1171.1570247933885
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS,greene_table9,mapping_covered_genes_only,1280,4253,121,0,0,0,0.7841523630378556,0.7241441627009034,325,1173.2148760330579
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS,ohmnet_label_terms,mapping_covered_genes_only,267,4253,121,0,0,0,0.7841523630378556,0.724000365323068,327,1173.8264462809918
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS_IC,greene_table9,mapping_covered_genes_only,1300,4253,121,0,0,0,0.7841523630378556,0.7241888564805009,325,1173.0247933884298
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS_IC,ohmnet_label_terms,mapping_covered_genes_only,270,4253,121,0,0,0,0.7841523630378556,0.7240392294792397,327,1173.6611570247933
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS_NAS_IC,greene_table9,mapping_covered_genes_only,1337,4253,121,0,0,0,0.7841523630378556,0.7242160613898211,325,1172.909090909091
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS_NAS_IC,ohmnet_label_terms,mapping_covered_genes_only,276,4253,121,0,0,0,0.7841523630378556,0.7240450591026655,327,1173.6363636363637
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS,greene_table9,mapping_covered_genes_only,1273,4183,121,0,0,0,0.7841262251972269,0.7241668856429903,312,1153.809917355372
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS,ohmnet_label_terms,mapping_covered_genes_only,266,4183,121,0,0,0,0.7841262251972269,0.7240246333546053,314,1154.404958677686
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS_IC,greene_table9,mapping_covered_genes_only,1293,4183,121,0,0,0,0.7841262251972269,0.7242123273462243,312,1153.6198347107438
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS_IC,ohmnet_label_terms,mapping_covered_genes_only,269,4183,121,0,0,0,0.7841262251972269,0.7240641478791567,314,1154.2396694214876
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS_NAS_IC,greene_table9,mapping_covered_genes_only,1330,4183,121,0,0,0,0.7841262251972269,0.7242301088822723,312,1153.5454545454545
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS_NAS_IC,ohmnet_label_terms,mapping_covered_genes_only,275,4183,121,0,0,0,0.7841262251972269,0.7240680993316119,314,1154.2231404958677
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,all_non_NOT,ohmnet_label_terms,mapping_covered_genes_only,343,4251,121,0,0,0,0.7840508115737473,0.7252858345435493,327,1167.809917355372
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,exclude_IEA,greene_table6,mapping_covered_genes_only,534,4251,121,0,0,0,0.7840508115737473,0.729693159217763,317,1149.0743801652893
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,exclude_IEA_ND,greene_table6,mapping_covered_genes_only,534,4251,121,0,0,0,0.7840508115737473,0.729693159217763,317,1149.0743801652893
GOA human GAF v159 direct BP annotations,fallback_synonym_union,all_non_NOT,ohmnet_label_terms,mapping_covered_genes_only,343,4253,121,0,0,0,0.7839172348930167,0.7251915517097314,327,1168.7603305785124
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS,greene_table6,mapping_covered_genes_only,451,4183,121,0,0,0,0.7838871623236912,0.7287920607417271,304,1134.4628099173553
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS_IC,greene_table6,mapping_covered_genes_only,453,4183,121,0,0,0,0.7838871623236912,0.7288039150990926,304,1134.4132231404958
GOA human GAF v159 direct BP annotations,all_names_union,all_except_IEA_ND_NAS,greene_table9,all_4268_resolved_genes,1990,4268,121,0,0,0,0.7837394564198688,0.7249297094657919,327,1174
GOA human GAF v159 direct BP annotations,all_names_union,all_except_IEA_ND_NAS,ohmnet_label_terms,all_4268_resolved_genes,316,4268,121,0,0,0,0.7837394564198688,0.7247108987119211,327,1174.9338842975208
GOA human GAF v159 direct BP annotations,all_names_union,all_non_NOT,greene_table9,all_4268_resolved_genes,2660,4268,121,0,0,0,0.7837394564198688,0.7255532232954062,327,1171.3388429752067
GOA human GAF v159 direct BP annotations,all_names_union,all_non_NOT,ohmnet_label_terms,all_4268_resolved_genes,343,4268,121,0,0,0,0.7837394564198688,0.7252472755156576,327,1172.6446280991736
GOA human GAF v159 direct BP annotations,all_names_union,exclude_IEA,greene_table9,all_4268_resolved_genes,2010,4268,121,0,0,0,0.7837394564198688,0.724927773087439,327,1174.0082644628098
GOA human GAF v159 direct BP annotations,all_names_union,exclude_IEA,ohmnet_label_terms,all_4268_resolved_genes,320,4268,121,0,0,0,0.7837394564198688,0.7246934713067456,327,1175.0082644628098
GOA human GAF v159 direct BP annotations,all_names_union,exclude_IEA_ND,greene_table9,all_4268_resolved_genes,2010,4268,121,0,0,0,0.7837394564198688,0.724927773087439,327,1174.0082644628098
GOA human GAF v159 direct BP annotations,all_names_union,exclude_IEA_ND,ohmnet_label_terms,all_4268_resolved_genes,320,4268,121,0,0,0,0.7837394564198688,0.7246934713067456,327,1175.0082644628098
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS,greene_table9,all_4268_resolved_genes,1280,4268,121,0,0,0,0.7837394564198688,0.7241532217463035,327,1177.314049586777
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS,ohmnet_label_terms,all_4268_resolved_genes,267,4268,121,0,0,0,0.7837394564198688,0.7240428481801916,327,1177.7851239669421
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_IC,greene_table9,all_4268_resolved_genes,1300,4268,121,0,0,0,0.7837394564198688,0.7241958220700659,327,1177.1322314049587
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_IC,ohmnet_label_terms,all_4268_resolved_genes,270,4268,121,0,0,0,0.7837394564198688,0.7240951303957183,327,1177.5619834710744
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_NAS_IC,greene_table9,all_4268_resolved_genes,1337,4268,121,0,0,0,0.7837394564198688,0.7241938856917131,327,1177.1404958677685
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_NAS_IC,ohmnet_label_terms,all_4268_resolved_genes,276,4268,121,0,0,0,0.7837394564198688,0.7240699574771313,327,1177.6694214876034
GOA human GAF v159 direct BP annotations,all_names_union,all_except_IEA_ND_NAS,greene_table9,mapping_covered_genes_only,1990,4267,121,0,0,0,0.7836887743145067,0.724865244902742,327,1174
GOA human GAF v159 direct BP annotations,all_names_union,all_except_IEA_ND_NAS,ohmnet_label_terms,mapping_covered_genes_only,316,4267,121,0,0,0,0.7836887743145067,0.724646382869107,327,1174.9338842975208
GOA human GAF v159 direct BP annotations,all_names_union,all_non_NOT,greene_table9,mapping_covered_genes_only,2660,4267,121,0,0,0,0.7836887743145067,0.725488904856994,327,1171.3388429752067
GOA human GAF v159 direct BP annotations,all_names_union,all_non_NOT,ohmnet_label_terms,mapping_covered_genes_only,343,4267,121,0,0,0,0.7836887743145067,0.7251828853763361,327,1172.6446280991736
GOA human GAF v159 direct BP annotations,all_names_union,exclude_IEA,greene_table9,mapping_covered_genes_only,2010,4267,121,0,0,0,0.7836887743145067,0.724863308070586,327,1174.0082644628098
GOA human GAF v159 direct BP annotations,all_names_union,exclude_IEA,ohmnet_label_terms,mapping_covered_genes_only,320,4267,121,0,0,0,0.7836887743145067,0.7246289513797024,327,1175.0082644628098
GOA human GAF v159 direct BP annotations,all_names_union,exclude_IEA_ND,greene_table9,mapping_covered_genes_only,2010,4267,121,0,0,0,0.7836887743145067,0.724863308070586,327,1174.0082644628098
GOA human GAF v159 direct BP annotations,all_names_union,exclude_IEA_ND,ohmnet_label_terms,mapping_covered_genes_only,320,4267,121,0,0,0,0.7836887743145067,0.7246289513797024,327,1175.0082644628098
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS,greene_table9,mapping_covered_genes_only,1280,4267,121,0,0,0,0.7836887743145067,0.7240885752081611,327,1177.314049586777
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS,ohmnet_label_terms,mapping_covered_genes_only,267,4267,121,0,0,0,0.7836887743145067,0.7239781757752655,327,1177.7851239669421
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_IC,greene_table9,mapping_covered_genes_only,1300,4267,121,0,0,0,0.7836887743145067,0.7241311855155944,327,1177.1322314049587
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_IC,ohmnet_label_terms,mapping_covered_genes_only,270,4267,121,0,0,0,0.7836887743145067,0.7240304702434792,327,1177.5619834710744
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_NAS_IC,greene_table9,mapping_covered_genes_only,1337,4267,121,0,0,0,0.7836887743145067,0.7241292486834383,327,1177.1404958677685
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_NAS_IC,ohmnet_label_terms,mapping_covered_genes_only,276,4267,121,0,0,0,0.7836887743145067,0.7240052914254503,327,1177.6694214876034
GOA human GAF v159 direct BP annotations,primary_symbol_unique,all_except_IEA_ND_NAS,greene_table6,mapping_covered_genes_only,528,4183,121,0,0,0,0.7834090365766196,0.7296376715671263,305,1130.9256198347107
GOA human GAF v159 direct BP annotations,fallback_synonym_union,all_except_IEA_ND_NAS,greene_table9,all_4268_resolved_genes,1990,4268,121,0,0,0,0.7832708528584817,0.7247321988738024,337,1174.8429752066115
GOA human GAF v159 direct BP annotations,fallback_synonym_union,all_except_IEA_ND_NAS,ohmnet_label_terms,all_4268_resolved_genes,316,4268,121,0,0,0,0.7832708528584817,0.7244649786611106,338,1175.98347107438
GOA human GAF v159 direct BP annotations,fallback_synonym_union,exclude_IEA,greene_table9,all_4268_resolved_genes,2010,4268,121,0,0,0,0.7832708528584817,0.7247457535222722,337,1174.7851239669421
GOA human GAF v159 direct BP annotations,fallback_synonym_union,exclude_IEA,ohmnet_label_terms,all_4268_resolved_genes,320,4268,121,0,0,0,0.7832708528584817,0.7244611059044048,338,1176
GOA human GAF v159 direct BP annotations,fallback_synonym_union,exclude_IEA_ND,greene_table9,all_4268_resolved_genes,2010,4268,121,0,0,0,0.7832708528584817,0.7247457535222722,337,1174.7851239669421
GOA human GAF v159 direct BP annotations,fallback_synonym_union,exclude_IEA_ND,ohmnet_label_terms,all_4268_resolved_genes,320,4268,121,0,0,0,0.7832708528584817,0.7244611059044048,338,1176
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,all_except_IEA_ND_NAS,greene_table9,all_4268_resolved_genes,1989,4268,121,0,0,0,0.7832708528584817,0.7247321988738024,337,1174.8429752066115
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,all_except_IEA_ND_NAS,ohmnet_label_terms,all_4268_resolved_genes,316,4268,121,0,0,0,0.7832708528584817,0.7244649786611106,338,1175.98347107438
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,exclude_IEA,greene_table9,all_4268_resolved_genes,2009,4268,121,0,0,0,0.7832708528584817,0.7247457535222722,337,1174.7851239669421
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,exclude_IEA,ohmnet_label_terms,all_4268_resolved_genes,320,4268,121,0,0,0,0.7832708528584817,0.7244611059044048,338,1176
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,exclude_IEA_ND,greene_table9,all_4268_resolved_genes,2009,4268,121,0,0,0,0.7832708528584817,0.7247457535222722,337,1174.7851239669421
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,exclude_IEA_ND,ohmnet_label_terms,all_4268_resolved_genes,320,4268,121,0,0,0,0.7832708528584817,0.7244611059044048,338,1176
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_only,greene_table9,mapping_covered_genes_only,1151,4253,121,0,0,0,0.7832118504585,0.7237147137752058,325,1175.0413223140497
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_only,ohmnet_label_terms,mapping_covered_genes_only,240,4253,121,0,0,0,0.7832118504585,0.7235475979036674,327,1175.7520661157025
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_only,greene_table9,mapping_covered_genes_only,1151,4251,121,0,0,0,0.7831098565043519,0.7238083017899531,325,1174.090909090909
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_only,ohmnet_label_terms,mapping_covered_genes_only,240,4251,121,0,0,0,0.7831098565043519,0.7236411072941515,327,1174.801652892562
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS,greene_table6,all_4268_resolved_genes,454,4268,121,0,0,0,0.7830365510777881,0.7285778462825409,328,1158.4297520661157
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS_IC,greene_table6,all_4268_resolved_genes,456,4268,121,0,0,0,0.7830365510777881,0.7285914009310107,327,1158.3719008264463
GOA human GAF v159 direct BP annotations,primary_symbol_unique,all_except_IEA_ND_NAS,greene_table9,all_4268_resolved_genes,1982,4268,121,0,0,0,0.7830365510777881,0.7247225169820382,337,1174.8842975206612
GOA human GAF v159 direct BP annotations,primary_symbol_unique,all_except_IEA_ND_NAS,ohmnet_label_terms,all_4268_resolved_genes,316,4268,121,0,0,0,0.7830365510777881,0.7244688514178163,338,1175.9669421487604
GOA human GAF v159 direct BP annotations,primary_symbol_unique,exclude_IEA,greene_table9,all_4268_resolved_genes,2002,4268,121,0,0,0,0.7830365510777881,0.7247263897387438,337,1174.8677685950413
GOA human GAF v159 direct BP annotations,primary_symbol_unique,exclude_IEA,ohmnet_label_terms,all_4268_resolved_genes,320,4268,121,0,0,0,0.7830365510777881,0.7244339966074651,338,1176.1157024793388
GOA human GAF v159 direct BP annotations,primary_symbol_unique,exclude_IEA_ND,greene_table9,all_4268_resolved_genes,2002,4268,121,0,0,0,0.7830365510777881,0.7247263897387438,337,1174.8677685950413
GOA human GAF v159 direct BP annotations,primary_symbol_unique,exclude_IEA_ND,ohmnet_label_terms,all_4268_resolved_genes,320,4268,121,0,0,0,0.7830365510777881,0.7244339966074651,338,1176.1157024793388
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS,greene_table6,all_4268_resolved_genes,451,4268,121,0,0,0,0.7830365510777881,0.7285100730401914,328,1158.719008264463
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS_IC,greene_table6,all_4268_resolved_genes,453,4268,121,0,0,0,0.7830365510777881,0.7285216913103085,328,1158.6694214876034
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS,greene_table6,all_4268_resolved_genes,454,4268,121,0,0,0,0.7830365510777881,0.7285778462825409,328,1158.4297520661157
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS_IC,greene_table6,all_4268_resolved_genes,456,4268,121,0,0,0,0.7830365510777881,0.7285914009310107,327,1158.3719008264463
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_IBA_ISS_IC,greene_table9,mapping_covered_genes_only,1926,4253,121,0,0,0,0.782976722313661,0.7245755548344095,326,1171.3801652892562
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_IBA_ISS_IC,ohmnet_label_terms,mapping_covered_genes_only,308,4253,121,0,0,0,0.782976722313661,0.7243171081958676,327,1172.4793388429753
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS_NAS_IC,greene_table6,mapping_covered_genes_only,460,4183,121,0,0,0,0.7829309108295481,0.7288078665515477,304,1134.396694214876
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_IBA_ISS_IC,greene_table9,mapping_covered_genes_only,1925,4251,121,0,0,0,0.7828746177370031,0.7246695478555362,326,1170.4297520661157
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_IBA_ISS_IC,ohmnet_label_terms,mapping_covered_genes_only,308,4251,121,0,0,0,0.7828746177370031,0.7244109796236569,327,1171.5289256198348
