universe,method,heldout_indices,heldout_tissues,training_indices,training_tissues,objective_primary,objective_secondary,objective_tertiary,mean_wup,max_wup,mean_heldout_best_wup,mean_distance,min_distance,mean_heldout_nearest_distance,ancestor_descendant_pairs,train_branch_count,heldout_branch_count,training_node_total,training_edge_total,heldout_node_total,heldout_edge_total,training_internal_layers,heldout_internal_layers,total_rows,unseen_rows,row_overlap,unique_genes,unseen_unique,unique_overlap,total_positive_labels,false_negative_labels,positive_coverage,lookup_micro_f1,role_pair_A,role_pair_B,role_A_mean_wup,role_B_mean_wup,role_A_lookup_f1,role_B_lookup_f1,role_A_row_overlap,role_B_row_overlap,any_role_lookup_f1_min,any_role_lookup_f1_max,any_role_row_overlap_min,any_role_row_overlap_max,best_tie_count
all144,branch_distinct_node_stratified_mean_wup,31|47|55|68,colon|fetus|hematopoietic_stem_cell|liver,7|26|27|33|49|58|77|79|83|90|94|100|103|114|125|126|127|128|138|140,b_lymphocyte|cerebellum|cerebral_cortex|corpus_callosum|frontal_lobe|hypophysis|medulla_oblongata|midbrain|myometrium|occipital_lobe|ovary|placenta|prostate_gland|spermatid|temporal_lobe|testis|thalamus|thymocyte|uterine_cervix|uterus,166628832,2450448,-788,0.169998334998,0.2,0.2,9.85,8,8.0,0,3,4,43958,617258,12097,184385,6,1,12097,429,0.964536661982,3899,369,0.905360348807,434352,12823,0.970477861274,0.985017777004,colon|fetus,hematopoietic_stem_cell|liver,0.169998334998335,0.169998334998335,0.9899210073588356,0.9797299102210112,0.9729471674092934,0.9554446929296405,0.9797299102210112,0.9899210073588356,0.9554446929296405,0.9729471674092934,2
all144,branch_distinct_node_stratified_mean_wup,31|47|55|96,colon|fetus|hematopoietic_stem_cell|pancreas,7|26|27|33|49|58|77|79|83|90|94|100|103|114|125|126|127|128|138|140,b_lymphocyte|cerebellum|cerebral_cortex|corpus_callosum|frontal_lobe|hypophysis|medulla_oblongata|midbrain|myometrium|occipital_lobe|ovary|placenta|prostate_gland|spermatid|temporal_lobe|testis|thalamus|thymocyte|uterine_cervix|uterus,166628832,2450448,-788,0.169998334998,0.2,0.2,9.85,8,8.0,0,3,4,43958,617258,11960,183378,6,0,11960,363,0.969648829431,3846,322,0.916276651066,430604,10440,0.97575498602,0.987728734508,colon|fetus,hematopoietic_stem_cell|pancreas,0.169998334998335,0.169998334998335,0.9899210073588356,0.9853347628087225,0.9729471674092934,0.9659971811134602,0.9829865646575854,0.992545871559633,0.9594108019639934,0.9803418803418803,2
all144,branch_distinct_node_stratified_minimax_wup,31|47|55|68,colon|fetus|hematopoietic_stem_cell|liver,7|26|27|33|49|58|77|79|83|90|94|100|103|114|125|126|127|128|138|140,b_lymphocyte|cerebellum|cerebral_cortex|corpus_callosum|frontal_lobe|hypophysis|medulla_oblongata|midbrain|myometrium|occipital_lobe|ovary|placenta|prostate_gland|spermatid|temporal_lobe|testis|thalamus|thymocyte|uterine_cervix|uterus,2450448,166628832,-788,0.169998334998,0.2,0.2,9.85,8,8.0,0,3,4,43958,617258,12097,184385,6,1,12097,429,0.964536661982,3899,369,0.905360348807,434352,12823,0.970477861274,0.985017777004,colon|fetus,hematopoietic_stem_cell|liver,0.169998334998335,0.169998334998335,0.9899210073588356,0.9797299102210112,0.9729471674092934,0.9554446929296405,0.9797299102210112,0.9899210073588356,0.9554446929296405,0.9729471674092934,2
all144,branch_distinct_node_stratified_minimax_wup,31|47|55|96,colon|fetus|hematopoietic_stem_cell|pancreas,7|26|27|33|49|58|77|79|83|90|94|100|103|114|125|126|127|128|138|140,b_lymphocyte|cerebellum|cerebral_cortex|corpus_callosum|frontal_lobe|hypophysis|medulla_oblongata|midbrain|myometrium|occipital_lobe|ovary|placenta|prostate_gland|spermatid|temporal_lobe|testis|thalamus|thymocyte|uterine_cervix|uterus,2450448,166628832,-788,0.169998334998,0.2,0.2,9.85,8,8.0,0,3,4,43958,617258,11960,183378,6,0,11960,363,0.969648829431,3846,322,0.916276651066,430604,10440,0.97575498602,0.987728734508,colon|fetus,hematopoietic_stem_cell|pancreas,0.169998334998335,0.169998334998335,0.9899210073588356,0.9853347628087225,0.9729471674092934,0.9659971811134602,0.9829865646575854,0.992545871559633,0.9594108019639934,0.9803418803418803,2
leaf107,conditional_mean_wup,47|48|96|125,fetus|forebrain|pancreas|temporal_lobe,4|5|7|12|31|40|73|83|88|95|103|104|105|114|126|128|134|138|139|143,aorta|artery|b_lymphocyte|blood_platelet|colon|duodenum|macrophage|myometrium|neutrophil|oviduct|prostate_gland|renal_glomerulus|renal_tubule|spermatid|testis|thymocyte|umbilical_cord|uterine_cervix|uterine_endometrium|vermiform_appendix,165652362,2450448,-804,0.169002119204,0.2,0.188461538462,10.05,8,8.75,0,5,3,36967,481288,11754,179057,0,0,11754,672,0.942827973456,3693,432,0.883021933387,420352,16035,0.961853399056,0.980555835129,fetus|pancreas,forebrain|temporal_lobe,0.17847152847152847,0.1595327099371217,0.9728573082643819,0.9897619827404869,0.9257668711656442,0.9640810087886893,0.9728573082643819,0.9897619827404869,0.9257668711656442,0.9640810087886893,1
leaf107,conditional_minimax_wup,47|48|96|125,fetus|forebrain|pancreas|temporal_lobe,4|5|7|12|31|40|73|83|88|95|103|104|105|114|126|128|134|138|139|143,aorta|artery|b_lymphocyte|blood_platelet|colon|duodenum|macrophage|myometrium|neutrophil|oviduct|prostate_gland|renal_glomerulus|renal_tubule|spermatid|testis|thymocyte|umbilical_cord|uterine_cervix|uterine_endometrium|vermiform_appendix,2450448,165652362,-804,0.169002119204,0.2,0.188461538462,10.05,8,8.75,0,5,3,36967,481288,11754,179057,0,0,11754,672,0.942827973456,3693,432,0.883021933387,420352,16035,0.961853399056,0.980555835129,fetus|pancreas,forebrain|temporal_lobe,0.17847152847152847,0.1595327099371217,0.9728573082643819,0.9897619827404869,0.9257668711656442,0.9640810087886893,0.9728573082643819,0.9897619827404869,0.9257668711656442,0.9640810087886893,1
leaf107,ancestor_blocked_mean_wup,47|48|96|125,fetus|forebrain|pancreas|temporal_lobe,4|5|7|12|31|40|73|83|88|95|103|104|105|114|126|128|134|138|139|143,aorta|artery|b_lymphocyte|blood_platelet|colon|duodenum|macrophage|myometrium|neutrophil|oviduct|prostate_gland|renal_glomerulus|renal_tubule|spermatid|testis|thymocyte|umbilical_cord|uterine_cervix|uterine_endometrium|vermiform_appendix,165652362,2450448,-804,0.169002119204,0.2,0.188461538462,10.05,8,8.75,0,5,3,36967,481288,11754,179057,0,0,11754,672,0.942827973456,3693,432,0.883021933387,420352,16035,0.961853399056,0.980555835129,fetus|pancreas,forebrain|temporal_lobe,0.17847152847152847,0.1595327099371217,0.9728573082643819,0.9897619827404869,0.9257668711656442,0.9640810087886893,0.9728573082643819,0.9897619827404869,0.9257668711656442,0.9640810087886893,1
leaf107,branch_distinct_mean_wup,31|47|96|125,colon|fetus|pancreas|temporal_lobe,4|5|7|12|53|55|73|81|83|88|95|103|104|105|114|126|128|134|138|139,aorta|artery|b_lymphocyte|blood_platelet|hair_follicle|hematopoietic_stem_cell|macrophage|mononuclear_phagocyte|myometrium|neutrophil|oviduct|prostate_gland|renal_glomerulus|renal_tubule|spermatid|testis|thymocyte|umbilical_cord|uterine_cervix|uterine_endometrium,166455306,2450448,-800,0.169821300024,0.2,0.188461538462,10.0,8,8.75,0,5,4,37647,490846,11897,183240,0,0,11897,756,0.936454568379,3758,496,0.868014901543,427202,19782,0.953694037013,0.976298252383,colon|fetus,pancreas|temporal_lobe,0.17938061938061936,0.16026198066639244,0.971072835164936,0.9820124666073019,0.9256842775302355,0.9485123819704258,0.9669179398288118,0.987090822889182,0.9139570552147239,0.9637344244002232,1
leaf107,branch_distinct_minimax_wup,31|47|96|125,colon|fetus|pancreas|temporal_lobe,4|5|7|12|53|55|73|81|83|88|95|103|104|105|114|126|128|134|138|139,aorta|artery|b_lymphocyte|blood_platelet|hair_follicle|hematopoietic_stem_cell|macrophage|mononuclear_phagocyte|myometrium|neutrophil|oviduct|prostate_gland|renal_glomerulus|renal_tubule|spermatid|testis|thymocyte|umbilical_cord|uterine_cervix|uterine_endometrium,2450448,166455306,-800,0.169821300024,0.2,0.188461538462,10.0,8,8.75,0,5,4,37647,490846,11897,183240,0,0,11897,756,0.936454568379,3758,496,0.868014901543,427202,19782,0.953694037013,0.976298252383,colon|fetus,pancreas|temporal_lobe,0.17938061938061936,0.16026198066639244,0.971072835164936,0.9820124666073019,0.9256842775302355,0.9485123819704258,0.9669179398288118,0.987090822889182,0.9139570552147239,0.9637344244002232,1
leaf107,branch_distinct_coverall_mean_wup,31|47|96|125,colon|fetus|pancreas|temporal_lobe,0|3|4|12|28|32|45|53|70|73|75|82|83|104|107|114|128|134|138|139,adipose_tissue|amygdala|aorta|blood_platelet|chondrocyte|cornea|esophagus|hair_follicle|lung|macrophage|mammary_gland|muscle|myometrium|renal_glomerulus|salivary_gland|spermatid|thymocyte|umbilical_cord|uterine_cervix|uterine_endometrium,185268390,3063060,-724,0.189014814842,0.25,0.232954545455,9.05,6,6.75,0,14,4,36411,466870,11897,183240,0,0,11897,457,0.961586954694,3758,360,0.904204364023,427202,12558,0.970604070206,0.985082782362,colon|fetus,pancreas|temporal_lobe,0.20087051837051836,0.1771591113135231,0.9803140656682761,0.9903019868735974,0.9493952896244431,0.9752360591484055,0.9792327284233913,0.9918627046184857,0.946319018404908,0.9801004277478148,1
leaf107,branch_distinct_node_stratified_mean_wup,31|47|55|96,colon|fetus|hematopoietic_stem_cell|pancreas,4|7|21|33|48|49|58|77|79|83|103|104|114|125|126|127|128|134|138|139,aorta|b_lymphocyte|caudate_nucleus|corpus_callosum|forebrain|frontal_lobe|hypophysis|medulla_oblongata|midbrain|myometrium|prostate_gland|renal_glomerulus|spermatid|temporal_lobe|testis|thalamus|thymocyte|umbilical_cord|uterine_cervix|uterine_endometrium,169187808,2450448,-776,0.172609057609,0.2,0.2,9.7,8,8.0,0,4,4,40713,553047,11960,183378,0,0,11960,797,0.933361204013,3846,560,0.854394175767,430604,23364,0.945741330782,0.97211414058,colon|fetus,hematopoietic_stem_cell|pancreas,0.17260905760905762,0.17260905760905762,0.9711082363087538,0.9732053987339252,0.9295035009548058,0.9376321353065539,0.9631082922513858,0.9811881354185885,0.913911620294599,0.9536752136752137,1
leaf107,branch_distinct_node_stratified_minimax_wup,31|47|55|96,colon|fetus|hematopoietic_stem_cell|pancreas,4|7|21|33|48|49|58|77|79|83|103|104|114|125|126|127|128|134|138|139,aorta|b_lymphocyte|caudate_nucleus|corpus_callosum|forebrain|frontal_lobe|hypophysis|medulla_oblongata|midbrain|myometrium|prostate_gland|renal_glomerulus|spermatid|temporal_lobe|testis|thalamus|thymocyte|umbilical_cord|uterine_cervix|uterine_endometrium,2450448,169187808,-776,0.172609057609,0.2,0.2,9.7,8,8.0,0,4,4,40713,553047,11960,183378,0,0,11960,797,0.933361204013,3846,560,0.854394175767,430604,23364,0.945741330782,0.97211414058,colon|fetus,hematopoietic_stem_cell|pancreas,0.17260905760905762,0.17260905760905762,0.9711082363087538,0.9732053987339252,0.9295035009548058,0.9376321353065539,0.9631082922513858,0.9811881354185885,0.913911620294599,0.9536752136752137,1
leaf107,branch_distinct_coverall_node_stratified_mean_wup,31|96|103|125,colon|pancreas|prostate_gland|temporal_lobe,0|3|4|11|12|28|32|42|45|47|55|70|73|75|81|88|107|109|128|141,adipose_tissue|amygdala|aorta|blood_plasma|blood_platelet|chondrocyte|cornea|embryo|esophagus|fetus|hematopoietic_stem_cell|lung|macrophage|mammary_gland|mononuclear_phagocyte|neutrophil|salivary_gland|skeletal_muscle|thymocyte|vascular_endothelial_cell,190303338,3063060,-688,0.194151577589,0.25,0.22601010101,8.6,6,7.0,0,14,4,42350,575499,11117,171051,0,0,11117,117,0.989475577944,3411,97,0.971562591615,405876,3654,0.990997250392,0.9954782712,colon|prostate_gland,pancreas|temporal_lobe,0.2019329281829282,0.18637022699522698,0.9946203534913213,0.9963348946715007,0.9883720930232558,0.9905576340637805,0.9946203534913213,0.9963348946715007,0.9875213675213675,0.9916460983482058,2
leaf107,branch_distinct_coverall_node_stratified_mean_wup,31|96|125|126,colon|pancreas|temporal_lobe|testis,0|3|4|11|12|28|32|42|45|47|55|70|73|75|81|88|107|109|128|141,adipose_tissue|amygdala|aorta|blood_plasma|blood_platelet|chondrocyte|cornea|embryo|esophagus|fetus|hematopoietic_stem_cell|lung|macrophage|mammary_gland|mononuclear_phagocyte|neutrophil|salivary_gland|skeletal_muscle|thymocyte|vascular_endothelial_cell,190303338,3063060,-688,0.194151577589,0.25,0.22601010101,8.6,6,7.0,0,14,4,42350,575499,11448,178295,0,0,11448,182,0.984102026555,3531,148,0.958085528179,415622,5547,0.986653738253,0.993282039295,colon|temporal_lobe,pancreas|testis,0.18637022699522698,0.2019329281829282,0.9958465311127005,0.9909699528116126,0.9895852705969872,0.9792455938066217,0.9903522783100704,0.9963348946715007,0.9778920308483291,0.9905576340637805,2
