heldout_tissues,heldout_indices,K,available,max_standardized_squared_distance,optimized_mean_wup,matched_random_mean_mean_wup,difference_mean_wup,optimized_row_overlap,matched_random_mean_row_overlap,difference_row_overlap,optimized_unique_overlap,matched_random_mean_unique_overlap,difference_unique_overlap,optimized_lookup_micro_f1,matched_random_mean_lookup_micro_f1,difference_lookup_micro_f1,optimized_training_node_total,matched_random_mean_training_node_total,difference_training_node_total,optimized_training_edge_total,matched_random_mean_training_edge_total,difference_training_edge_total
corpus_striatum|pancreas|skin|testis,35|96|110|126,200,942,0.25133442741532813,0.217003621379,0.2383078783750534,-0.0213042569960534,0.978588851748,0.9785897731781006,-9.214301005533443e-07,0.942227183924,0.9411289095878601,0.0010982743361398484,0.991247912527,0.9911813139915466,6.659853545332162e-05,41677.0,41682.21,-5.209999999999127,566631.0,566814.525,-183.52500000002328
corpus_striatum|prostate_gland|skeletal_muscle|skin,35|103|109|110,25,908,0.013379950922550912,0.223403957154,0.25003328919410706,-0.026629332040107062,0.986360643401,0.9871283173561096,-0.0007676739551095713,0.963969285292,0.9641582369804382,-0.00018895168843824361,0.994355111746,0.9943337440490723,2.1367696927732105e-05,41927.0,41917.56,9.440000000002328,571838.0,571738.24,99.76000000000931
corpus_striatum|prostate_gland|skeletal_muscle|skin,35|103|109|110,50,908,0.03242243406388227,0.223403957154,0.24975332617759705,-0.026349369023597052,0.986360643401,0.987062394618988,-0.0007017512179879892,0.963969285292,0.9642646908760071,-0.00029540558400709127,0.994355111746,0.9943563938140869,-1.2820680869163326e-06,41927.0,41925.22,1.7799999999988358,571838.0,571616.64,221.35999999998603
corpus_striatum|prostate_gland|skeletal_muscle|skin,35|103|109|110,100,908,0.07307676855909156,0.223403957154,0.24999280273914337,-0.026588845585143378,0.986360643401,0.987107515335083,-0.0007468719340829599,0.963969285292,0.9643088579177856,-0.0003395726257856557,0.994355111746,0.9943424463272095,1.2665418790525074e-05,41927.0,41932.02,-5.019999999996799,571838.0,571637.31,200.68999999994412
corpus_striatum|prostate_gland|skeletal_muscle|skin,35|103|109|110,200,908,0.18304868108775021,0.223403957154,0.25011178851127625,-0.02670783135727625,0.986360643401,0.9872645735740662,-0.0009039301730661142,0.963969285292,0.9646751284599304,-0.0007058431679304311,0.994355111746,0.9943975806236267,-4.2468877626711254e-05,41927.0,41958.445,-31.44499999999971,571838.0,571401.94,436.0600000000559
corpus_striatum|skeletal_muscle|skin|testis,35|109|110|126,25,938,0.018098997726060762,0.223403957154,0.25065624713897705,-0.027252289984977057,0.980021893815,0.9811750054359436,-0.0011531116209435588,0.94990093405,0.9486668109893799,0.001234123060620096,0.991825674835,0.991748034954071,7.763988092890362e-05,41927.0,41928.08,-1.0800000000017462,571838.0,571744.08,93.92000000004191
corpus_striatum|skeletal_muscle|skin|testis,35|109|110|126,50,938,0.03469276241367508,0.223403957154,0.2511838972568512,-0.027779940102851203,0.980021893815,0.9805583357810974,-0.0005364419660973674,0.94990093405,0.9468271136283875,0.0030738204216125276,0.991825674835,0.9915826320648193,0.0002430427701806126,41927.0,41923.34,3.6600000000034925,571838.0,571696.74,141.2600000000093
corpus_striatum|skeletal_muscle|skin|testis,35|109|110|126,100,938,0.08394767331588696,0.223403957154,0.25032007694244385,-0.026916119788443854,0.980021893815,0.980815589427948,-0.0007936956129479533,0.94990093405,0.9479904174804688,0.0019105165695312287,0.991825674835,0.9917193651199341,0.0001063097150658665,41927.0,41935.65,-8.650000000001455,571838.0,571697.86,140.14000000001397
corpus_striatum|skeletal_muscle|skin|testis,35|109|110|126,200,938,0.18165052394712652,0.223403957154,0.24975529313087463,-0.02635133597687464,0.980021893815,0.9810139536857605,-0.0009920598707604533,0.94990093405,0.9487673044204712,0.0011336296295287873,0.991825674835,0.9918190240859985,6.650749001413381e-06,41927.0,41951.27,-24.2699999999968,571838.0,571644.845,193.15500000002794
fetus|forebrain|heart|hematopoietic_stem_cell,47|48|54|55,25,955,0.015828448778580344,0.206287878788,0.23109225928783417,-0.02480438049983416,0.963034045394,0.9665286540985107,-0.003494608704510793,0.907969151671,0.9160411357879639,-0.00807198411696386,0.984980783594,0.986720860004425,-0.0017400764104250621,41053.0,41046.8,6.19999999999709,562121.0,561843.6,277.4000000000233
fetus|forebrain|heart|hematopoietic_stem_cell,47|48|54|55,50,955,0.02931195849328342,0.206287878788,0.23045969009399414,-0.024171811305994134,0.963034045394,0.9659128785133362,-0.0028788331193362326,0.907969151671,0.9149563312530518,-0.00698717958205175,0.984980783594,0.9864043593406677,-0.001423575746667738,41053.0,41067.08,-14.080000000001746,562121.0,561903.32,217.68000000005122
fetus|forebrain|heart|hematopoietic_stem_cell,47|48|54|55,100,955,0.06369962906701479,0.206287878788,0.23137719929218292,-0.025089320504182916,0.963034045394,0.9655524492263794,-0.0025184038323794455,0.907969151671,0.9144319891929626,-0.006462837521962639,0.984980783594,0.9863163232803345,-0.001335539686334486,41053.0,41063.84,-10.839999999996508,562121.0,561684.49,436.5100000000093
fetus|forebrain|heart|hematopoietic_stem_cell,47|48|54|55,200,955,0.19983509858034737,0.206287878788,0.23250918090343475,-0.026221302115434747,0.963034045394,0.9655361771583557,-0.002502131764355764,0.907969151671,0.9141876697540283,-0.006218518083028313,0.984980783594,0.9863258600234985,-0.0013450764294985484,41053.0,41086.44,-33.44000000000233,562121.0,561695.815,425.1850000000559
